Severity,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Street,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight,Start_Year,Start_Month,Start_Day,Start_Hour,Start_Minute,Start_Second,End_Year,End_Month,End_Day,End_Hour,End_Minute,End_Second
2,40.151196,-84.22003199999997,,,0.01,E Ash St,Piqua,Miami,OH,45356,US,US/Eastern,KVES,2016-02-10 07:55:00,32.0,-1.4,93.0,29.89,7.0,West,15.0,0.021145833333333332,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2016,2,10,7,50,52,2016,2,10,8,20,52
2,39.954617,-82.844238,,,0.01,Outerbelt N,Columbus,Franklin,OH,43232,US,US/Eastern,KCMH,2016-02-10 07:51:00,32.0,4.2,77.0,29.92,1.0,SW,8.1,0.01,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2016,2,10,7,50,8,2016,2,10,8,20,8
1,38.990551,-84.207497,,,0.01,Lindale Nicholsville Rd,New Richmond,Clermont,OH,45157-9006,US,US/Eastern,KI69,2016-02-10 07:56:00,32.0,6.1,88.0,29.96,1.8,West,6.9,0.021145833333333332,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2016,2,10,8,1,30,2016,2,10,8,31,30
1,40.008995,-83.002678,,,0.0,Indianola Ave,Columbus,Franklin,OH,43202-3023,US,US/Eastern,KOSU,2016-02-10 07:53:00,32.0,1.7,81.0,29.91,1.5,WSW,13.8,0.0,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2016,2,10,8,8,36,2016,2,10,8,38,36
1,39.077332,-84.225014,,,0.0,Lake Allyn Rd,Batavia,Clermont,OH,45103-8992,US,US/Eastern,KI69,2016-02-10 08:16:00,32.0,2.7,84.0,29.97,4.0,West,11.5,0.021145833333333332,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2016,2,10,8,11,22,2016,2,10,8,41,22
1,39.955452,-82.795845,,,0.01,E Main St,Reynoldsburg,Franklin,OH,43068-1207,US,US/Eastern,KCMH,2016-02-10 08:51:00,32.0,4.4,77.0,29.93,1.0,WSW,9.2,0.0,Light Snow,False,False,False,False,False,False,False,False,True,False,False,False,False,Day,Day,Day,Day,2016,2,10,8,50,54,2016,2,10,9,20,54
2,40.224586,-82.929085,,,0.01,North Fwy N,Galena,Delaware,OH,43021,US,US/Eastern,KDLZ,2016-02-10 08:55:00,32.0,5.0,79.0,29.87,3.0,West,11.5,0.021145833333333332,Haze,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2016,2,10,9,3,53,2016,2,10,9,33,53
2,39.976398,-83.119225,,,0.01,Outerbelt S,Columbus,Franklin,OH,43204,US,US/Eastern,KTZR,2016-02-10 09:50:00,32.0,3.4,79.0,29.91,1.5,West,10.4,0.021145833333333332,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2016,2,10,9,42,4,2016,2,10,10,12,4
2,39.98560300000001,-82.939247,,,0.01,E 5th Ave,Columbus,Franklin,OH,43219,US,US/Eastern,KCMH,2016-02-10 10:51:00,32.0,3.0,77.0,29.96,1.5,West,13.8,0.0,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2016,2,10,10,38,58,2016,2,10,11,8,58
2,41.040714,-81.61314399999998,,,0.01,US-224 W,Barberton,Summit,OH,44203,US,US/Eastern,KAKR,2016-02-10 16:54:00,32.0,8.6,81.0,29.89,1.0,WNW,10.4,0.0,Light Snow,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2016,2,10,17,10,0,2016,2,10,23,59,0
2,41.083679,-81.579002,,,1.28,Copley Rd,Akron,Summit,OH,44320-2561,US,US/Eastern,KAKR,2016-02-10 18:10:00,32.0,7.3,78.0,29.87,4.0,WNW,12.7,0.0,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day,2016,2,10,18,9,0,2016,2,10,23,59,0
2,40.766891,-82.42411,,,0.01,I-71 N,Mansfield,Richland,OH,44903,US,US/Eastern,KMFD,2016-02-10 18:52:00,32.0,2.9,77.0,29.97,7.0,WSW,11.5,0.0,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day,2016,2,10,18,41,44,2016,2,10,19,11,44
2,41.422199,-81.843018,,,0.01,Grayton Rd,Cleveland,Cuyahoga,OH,44135,US,US/Eastern,KCLE,2016-02-11 05:51:00,32.0,0.5,56.0,30.14,9.0,NW,11.5,0.0,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,2016,2,11,5,32,29,2016,2,11,6,2,29
2,41.063995,-81.57294499999998,,,0.01,Vernon Odom Blvd,Akron,Summit,OH,44320-4026,US,US/Eastern,KAKR,2016-02-11 05:30:00,32.0,1.2,74.0,30.03,4.0,NW,10.4,0.0,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,2016,2,11,5,30,51,2016,2,11,6,0,51
1,39.747753,-84.20558199999998,,,0.01,I-75 S,Dayton,Montgomery,OH,45417,US,US/Eastern,KDAY,2016-02-11 05:56:00,32.0,-5.7,87.0,30.22,10.0,West,8.1,0.021145833333333332,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day,2016,2,11,6,10,7,2016,2,11,6,40,7
1,38.99408,-84.142021,,,0.01,S Bantam Rd,Bethel,Clermont,OH,45106-9354,US,US/Eastern,KI69,2016-02-11 06:16:00,32.0,23.36869565217391,70.0,30.18,10.0,Calm,9.396476547016075,0.021145833333333332,Overcast,False,False,False,False,False,False,False,False,False,True,False,False,False,Night,Night,Night,Day,2016,2,11,6,20,28,2016,2,11,6,50,28
2,41.420818,-81.694008,,,0.01,I-480 E,Cleveland,Cuyahoga,OH,44109,US,US/Eastern,KBKL,2016-02-11 06:53:00,32.0,-0.3,59.0,30.12,10.0,NW,17.3,0.021145833333333332,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day,2016,2,11,6,29,0,2016,2,11,21,0,0
1,40.030342,-83.030197,,,0.01,Olentangy River Rd,Columbus,Franklin,OH,43202,US,US/Eastern,KOSU,2016-02-11 06:53:00,32.0,-6.8,83.0,30.22,10.0,West,8.1,0.021145833333333332,Partly Cloudy,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,Day,Day,Day,2016,2,11,7,17,58,2016,2,11,7,47,58
1,39.858089,-82.827904,,,0.01,Gender Rd,Canal Winchester,Franklin,OH,43110,US,US/Eastern,KLCK,2016-02-11 07:15:00,32.0,-2.1,81.0,30.2,10.0,SW,3.5,0.021145833333333332,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day,2016,2,11,7,18,39,2016,2,11,7,48,39
2,41.112324,-81.60992399999998,,,0.01,I-77 S,Akron,Summit,OH,44321,US,US/Eastern,KAKR,2016-02-11 07:28:00,32.0,0.5,80.0,30.08,2.0,West,8.1,0.0,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day,2016,2,11,7,21,55,2016,2,11,7,51,55
1,39.994061,-82.729416,,,0.01,Mink St SW,Pataskala,Licking,OH,43062-9413,US,US/Eastern,KVTA,2016-02-11 07:54:00,32.0,23.36869565217391,77.0,30.24,10.0,North,9.396476547016075,0.021145833333333332,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2016,2,11,7,28,16,2016,2,11,7,58,16
2,41.355396,-81.81926700000002,,,0.01,I-71 S,Cleveland,Cuyahoga,OH,44130,US,US/Eastern,KCLE,2016-02-11 07:51:00,32.0,-1.6,51.0,30.18,10.0,NW,17.3,0.021145833333333332,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2016,2,11,7,29,6,2016,2,11,8,18,10
1,39.687389,-84.23796800000002,,,0.0,Vance Rd,Dayton,Montgomery,OH,45439,US,US/Eastern,KMGY,2016-02-11 07:53:00,32.0,23.36869565217391,77.0,30.26,9.0,Calm,9.396476547016075,0.021145833333333332,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2016,2,11,7,53,55,2016,2,11,8,23,55
1,39.751038,-84.214325,,,0.01,Home Ave,Dayton,Montgomery,OH,45402-8230,US,US/Eastern,KFFO,2016-02-11 07:58:00,32.0,-1.1,87.0,30.28,10.0,SSW,4.6,0.021145833333333332,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2016,2,11,8,7,2,2016,2,11,8,37,2
1,39.749916,-84.139359,,,0.01,US-35 E,Dayton,Montgomery,OH,45410,US,US/Eastern,KFFO,2016-02-11 07:58:00,32.0,-1.1,87.0,30.28,10.0,SSW,4.6,0.021145833333333332,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2016,2,11,8,13,24,2016,2,11,8,43,24
1,39.97509,-82.88460500000002,,,0.01,E Broad St,Columbus,Franklin,OH,43213-1359,US,US/Eastern,KCMH,2016-02-11 08:51:00,32.0,2.7,70.0,30.27,9.0,WNW,5.8,0.021145833333333332,Overcast,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,2016,2,11,8,23,17,2016,2,11,8,53,17
1,40.11195,-83.016663,,,0.48,N High St,Columbus,Franklin,OH,43235,US,US/Eastern,KOSU,2016-02-11 08:53:00,32.0,1.5,77.0,30.26,10.0,West,6.9,0.021145833333333332,Overcast,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2016,2,11,8,34,14,2016,2,11,9,4,14
2,41.424313,-81.57914,,,0.01,I-480 E,Maple Heights,Cuyahoga,OH,44137,US,US/Eastern,KBKL,2016-02-11 08:53:00,32.0,-0.2,54.0,30.16,10.0,WNW,17.3,0.021145833333333332,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2016,2,11,8,29,21,2016,2,11,8,59,21
1,39.691864,-84.211166,,,0.0,Lamme Rd,Dayton,Montgomery,OH,45439,US,US/Eastern,KMGY,2016-02-11 08:53:00,32.0,23.36869565217391,73.0,30.28,10.0,Calm,9.396476547016075,0.021145833333333332,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2016,2,11,9,16,13,2016,2,11,10,1,13
1,39.769173,-84.20728299999998,,,0.0,W Grand Ave,Dayton,Montgomery,OH,45405-4408,US,US/Eastern,KDAY,2016-02-11 08:56:00,32.0,0.2,77.0,30.29,10.0,WNW,6.9,0.021145833333333332,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,2016,2,11,9,16,13,2016,2,11,10,1,13
1,39.75452,-84.159279,,,0.01,US-35 E,Dayton,Montgomery,OH,45410,US,US/Eastern,KFFO,2016-02-11 09:58:00,32.0,7.7,74.0,30.32,10.0,Variable,3.5,0.021145833333333332,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2016,2,11,9,31,23,2016,2,11,10,1,23
2,39.874947,-83.003937,,,0.01,S High St,Columbus,Franklin,OH,43207,US,US/Eastern,KLCK,2016-02-11 09:35:00,32.0,2.2,78.0,30.25,10.0,South,4.6,0.021145833333333332,Overcast,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2016,2,11,9,37,31,2016,2,11,10,7,31
1,39.769596,-84.176964,,,0.01,N Keowee St,Dayton,Montgomery,OH,45404,US,US/Eastern,KFFO,2016-02-11 09:58:00,32.0,7.7,74.0,30.32,10.0,Variable,3.5,0.021145833333333332,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2016,2,11,9,46,39,2016,2,11,10,16,39
1,39.776417,-84.23026999999998,,,0.0,Burroughs Dr,Dayton,Montgomery,OH,45406,US,US/Eastern,KDAY,2016-02-11 10:56:00,32.0,6.1,68.0,30.32,10.0,WNW,10.4,0.021145833333333332,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2016,2,11,10,48,29,2016,2,11,11,18,29
1,39.64185,-84.227455,,,0.0,Mall Woods Dr,Dayton,Montgomery,OH,45449-3625,US,US/Eastern,KMGY,2016-02-11 10:53:00,32.0,8.7,54.0,30.31,10.0,WNW,6.9,0.021145833333333332,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2016,2,11,10,53,56,2016,2,11,11,23,56
1,39.76028400000001,-84.196434,,,0.01,W 2nd St,Dayton,Montgomery,OH,45402-1411,US,US/Eastern,KFFO,2016-02-11 10:58:00,32.0,7.5,62.0,30.32,10.0,WNW,9.2,0.021145833333333332,Mostly Cloudy,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,2016,2,11,11,21,42,2016,2,11,11,51,42
1,39.802528,-84.220093,,,0.01,N Main St,Dayton,Montgomery,OH,45405-1604,US,US/Eastern,KDAY,2016-02-11 11:56:00,32.0,9.3,65.0,30.32,10.0,WNW,9.2,0.021145833333333332,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2016,2,11,12,24,45,2016,2,11,13,9,45
1,39.828781,-84.19839499999998,,,0.01,N Dixie Dr,Dayton,Montgomery,OH,45414-3309,US,US/Eastern,KDAY,2016-02-11 11:56:00,32.0,9.3,65.0,30.32,10.0,WNW,9.2,0.021145833333333332,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,2016,2,11,12,24,18,2016,2,11,12,54,18
1,39.733337,-84.180359,,,0.01,Springhouse Rd,Dayton,Montgomery,OH,45409,US,US/Eastern,KFFO,2016-02-11 13:58:00,32.0,13.0,49.0,30.3,10.0,West,6.9,0.021145833333333332,Mostly Cloudy,True,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,2016,2,11,13,44,46,2016,2,11,14,14,46
1,39.759426,-84.138367,,,0.01,Speice Ave,Dayton,Montgomery,OH,45403-3130,US,US/Eastern,KFFO,2016-02-11 13:58:00,32.0,13.0,49.0,30.3,10.0,West,6.9,0.021145833333333332,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2016,2,11,14,16,49,2016,2,11,14,46,49
1,39.78361500000001,-84.227531,,,0.0,Auburn Ave,Dayton,Montgomery,OH,45406-5615,US,US/Eastern,KDAY,2016-02-11 15:56:00,32.0,14.6,57.0,30.32,10.0,WNW,4.6,0.021145833333333332,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2016,2,11,15,34,6,2016,2,11,16,19,6
1,39.74004,-84.194923,,,0.01,W Stewart St,Dayton,Montgomery,OH,45417,US,US/Eastern,KDAY,2016-02-11 16:56:00,32.0,11.4,57.0,30.33,10.0,North,8.1,0.021145833333333332,Mostly Cloudy,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,2016,2,11,16,34,27,2016,2,11,17,19,27
2,39.735199,-84.204948,,,0.01,I-75 S,Dayton,Montgomery,OH,45417,US,US/Eastern,KDAY,2016-02-11 16:56:00,32.0,11.4,57.0,30.33,10.0,North,8.1,0.021145833333333332,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2016,2,11,17,10,0,2016,2,11,20,0,0
1,39.749035,-84.20474200000002,,,0.01,I-75 N,Dayton,Montgomery,OH,45402,US,US/Eastern,KFFO,2016-02-11 17:58:00,32.0,11.4,51.0,30.34,10.0,NW,8.1,0.021145833333333332,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day,2016,2,11,18,27,0,2016,2,11,21,0,0
2,39.969223,-82.984131,,,0.01,E Innerbelt S,Columbus,Franklin,OH,43203,US,US/Eastern,KCMH,2016-02-11 18:51:00,32.0,23.36869565217391,57.0,30.34,9.0,Calm,9.396476547016075,0.0,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day,2016,2,11,19,11,0,2016,2,11,21,0,0
2,39.995369,-82.985085,,,0.01,North Fwy S,Columbus,Franklin,OH,43211,US,US/Eastern,KCMH,2016-02-11 19:51:00,32.0,11.7,62.0,30.35,10.0,SW,3.5,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day,2016,2,11,19,22,0,2016,2,11,21,0,0
2,39.744873,-84.205025,,,0.01,I-75 S,Dayton,Montgomery,OH,45417,US,US/Eastern,KDAY,2016-02-11 20:56:00,32.0,23.36869565217391,68.0,30.35,10.0,Calm,9.396476547016075,0.021145833333333332,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,2016,2,11,20,48,0,2016,2,11,23,54,0
1,39.749786,-84.199493,,,0.0,S Edwin C Moses Blvd,Dayton,Montgomery,OH,45402-8430,US,US/Eastern,KFFO,2016-02-12 16:13:00,32.0,14.3,59.0,30.04,10.0,West,16.1,0.021145833333333332,Light Snow,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,2016,2,12,16,16,51,2016,2,12,17,1,51
1,39.780331,-84.195076,,,0.01,Stanley Ave,Dayton,Montgomery,OH,45404-1016,US,US/Eastern,KFFO,2016-02-12 16:58:00,32.0,12.9,66.0,30.11,7.0,West,16.1,0.0,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2016,2,12,16,42,52,2016,2,12,17,27,52
2,40.109928,-82.97820300000002,,,1.67,North Fwy S,Columbus,Franklin,OH,43229,US,US/Eastern,KOSU,2016-02-12 17:50:00,32.0,11.1,80.0,30.03,3.0,West,12.7,0.0,Light Snow,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2016,2,12,17,47,41,2016,2,12,18,52,13
2,40.11195,-83.016663,,,0.94,N High St,Columbus,Franklin,OH,43235,US,US/Eastern,KOSU,2016-02-12 19:53:00,32.0,1.6,71.0,30.14,5.0,NW,17.3,0.0,Light Snow,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night,2016,2,12,20,4,0,2016,2,12,23,59,0
2,40.112156,-83.035072,,,0.94,Outerbelt E,Columbus,Franklin,OH,43235,US,US/Eastern,KOSU,2016-02-12 19:53:00,32.0,1.6,71.0,30.14,5.0,NW,17.3,0.0,Light Snow,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night,2016,2,12,20,12,0,2016,2,12,23,59,0
2,39.871761,-82.933449,,,2.79,Outerbelt E,Columbus,Franklin,OH,43207,US,US/Eastern,KLCK,2016-02-12 20:35:00,32.0,3.2,62.0,30.13,10.0,NW,17.3,0.021145833333333332,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,2016,2,12,20,41,0,2016,2,12,23,59,0
2,39.934517,-82.86065699999997,,,0.01,I-70 E,Columbus,Franklin,OH,43232,US,US/Eastern,KCMH,2016-02-12 23:51:00,32.0,1.7,68.0,30.25,10.0,NW,13.8,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,2016,2,12,23,48,0,2016,2,13,1,0,0
2,40.02404,-82.99479699999998,,,0.01,E Weber Rd,Columbus,Franklin,OH,43211,US,US/Eastern,KCMH,2016-02-13 10:51:00,32.0,-4.5,44.0,30.54,10.0,NW,11.5,0.021145833333333332,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2016,2,13,11,5,0,2016,2,13,11,35,0
2,41.014015,-81.932777,,,0.01,I-71 N,Seville,Medina,OH,44273,US,US/Eastern,KBJJ,2016-02-13 10:56:00,32.0,-8.4,61.0,30.48,10.0,WNW,13.8,0.021145833333333332,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2016,2,13,11,5,21,2016,2,13,12,5,21
1,40.575069,-82.528145,,,0.01,State Route 13,Bellville,Richland,OH,44813-9053,US,US/Eastern,KMFD,2016-02-13 10:52:00,32.0,-8.3,58.0,30.49,10.0,WNW,11.5,0.021145833333333332,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2016,2,13,11,17,1,2016,2,13,12,17,1
2,39.996578,-84.21680500000002,,,0.01,I-75 S,Troy,Miami,OH,45373,US,US/Eastern,KDAY,2016-02-13 10:56:00,32.0,-1.8,51.0,30.57,10.0,NW,9.2,0.021145833333333332,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2016,2,13,11,25,42,2016,2,13,11,55,42
2,39.986324,-82.985458,,,0.01,North Fwy S,Columbus,Franklin,OH,43201,US,US/Eastern,KCMH,2016-02-13 12:51:00,32.0,-3.4,43.0,30.53,10.0,NNW,16.1,0.021145833333333332,Mostly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2016,2,13,12,56,31,2016,2,13,13,26,31
2,40.013062,-82.90213,,,0.01,Outerbelt N,Columbus,Franklin,OH,43230,US,US/Eastern,KCMH,2016-02-13 12:51:00,32.0,-3.4,43.0,30.53,10.0,NNW,16.1,0.021145833333333332,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2016,2,13,12,55,47,2016,2,13,13,25,47
2,39.981709,-82.98436,,,0.01,North Fwy N,Columbus,Franklin,OH,43201,US,US/Eastern,KCMH,2016-02-14 09:51:00,32.0,0.4,70.0,30.52,10.0,SE,5.8,0.021145833333333332,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2016,2,14,10,13,0,2016,2,14,23,59,0
2,39.953022,-82.99889399999998,,,0.01,S High St,Columbus,Franklin,OH,43215,US,US/Eastern,KCMH,2016-02-14 10:51:00,32.0,-0.2,65.0,30.5,10.0,SSE,10.4,0.021145833333333332,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2016,2,14,10,49,23,2016,2,14,11,19,23
2,39.973812,-82.983162,,,0.01,I-670 E,Columbus,Franklin,OH,43203,US,US/Eastern,KCMH,2016-02-14 10:51:00,32.0,-0.2,65.0,30.5,10.0,SSE,10.4,0.021145833333333332,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2016,2,14,10,41,57,2016,2,14,11,11,57
2,39.978306,-82.852554,,,0.01,E Broad St,Columbus,Franklin,OH,43213,US,US/Eastern,KCMH,2016-02-14 18:06:00,32.0,3.4,79.0,30.24,0.5,ESE,10.4,0.0,Snow,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Day,Day,Day,2016,2,14,18,15,23,2016,2,14,19,30,0
2,39.917412,-83.014236,,,0.01,Frank Rd,Columbus,Franklin,OH,43223,US,US/Eastern,KTZR,2016-02-14 19:15:00,32.0,23.36869565217391,86.0,30.23,1.0,Calm,9.396476547016075,0.021145833333333332,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day,2016,2,14,19,17,1,2016,2,14,20,30,0
1,39.469582,-83.712799,,,0.01,E US Highway 22 3,Wilmington,Clinton,OH,45177-7762,US,US/Eastern,KILN,2016-02-15 04:54:00,32.0,13.9,96.0,30.09,2.5,SSE,8.1,0.021145833333333332,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,2016,2,15,4,53,47,2016,2,15,5,23,47
1,39.63958,-84.234818,,,0.01,Byers Rd,Miamisburg,Montgomery,OH,45342-3613,US,US/Eastern,KMGY,2016-02-15 05:03:00,32.0,13.9,92.0,29.97,1.5,SSE,8.1,0.021145833333333332,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,2016,2,15,5,22,0,2016,2,15,5,52,0
2,39.975986,-82.996307,,,0.71,I-670 W,Columbus,Franklin,OH,43215,US,US/Eastern,KCMH,2016-02-15 05:51:00,32.0,14.5,89.0,30.06,5.0,SE,5.8,0.0,Light Freezing Drizzle,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night,2016,2,15,5,42,25,2016,2,15,6,12,25
2,39.951401,-83.040161,,,0.01,I-70 W,Columbus,Franklin,OH,43223,US,US/Eastern,KTZR,2016-02-15 06:15:00,32.0,13.6,96.0,30.02,3.0,SSE,8.1,0.021145833333333332,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day,2016,2,15,6,36,0,2016,2,15,9,0,0
1,39.96888,-83.022263,,,2.04,North Innerbelt W,Columbus,Franklin,OH,43215,US,US/Eastern,KCMH,2016-02-15 07:01:00,32.0,15.8,86.0,30.03,3.0,SE,5.8,0.0,Light Freezing Drizzle,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day,2016,2,15,7,2,39,2016,2,15,7,32,39
2,39.804295,-84.178917,,,0.01,Webster St,Dayton,Montgomery,OH,45414-4935,US,US/Eastern,KDAY,2016-02-15 06:56:00,32.0,15.8,96.0,30.03,0.2,SSE,5.8,0.0,Light Freezing Drizzle,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day,2016,2,15,7,17,51,2016,2,15,7,47,51
